GeneID	GeneName	logFC	logCPM	F	PValue	FDR
ENSG00000012124	CD22	1.544134699	2.906720065	4.783480759	0.050175311	0.127908502
ENSG00000012171	SEMA3B	2.253502555	6.044291596	4.273417851	0.061958736	0.147855395
ENSG00000012174	MBTPS2	0.215448612	4.948534182	0.128494836	0.726484871	0.81698888
ENSG00000012211	PRICKLE3	1.286989242	3.508523221	11.29946136	0.005974853	0.032035771
ENSG00000012223	LTF	0.84336312	7.940587301	0.33643059	0.573074086	0.69888233
ENSG00000012232	EXTL3	-0.116854053	5.585993424	0.059061455	0.812261516	0.878898149
ENSG00000012660	ELOVL5	0.602210863	8.688181335	0.65306486	0.435400404	0.579303155
ENSG00000012779	ALOX5	-1.017265444	3.620038964	3.44372178	0.089258777	0.190193306
ENSG00000012822	CALCOCO1	-1.353616971	6.7055463	20.75834227	0.000732081	0.008895259
ENSG00000012963	UBR7	0.298053504	5.592308936	0.946034344	0.350724482	0.498941199
ENSG00000012983	MAP4K5	-0.908439349	5.299026645	16.36984165	0.001761062	0.015027953
ENSG00000013016	EHD3	0.295347968	4.259706523	0.144980744	0.710311649	0.805071879
ENSG00000013275	PSMC4	1.529518564	6.425375786	23.141753	0.000478503	0.006795515
ENSG00000013288	MAN2B2	0.012886481	6.401733925	0.00097138	0.975670179	0.984756677
ENSG00000013293	SLC7A14	-2.895492133	-2.657943062	8.239755637	0.014608905	0.056258971
ENSG00000013297	CLDN11	-2.812942638	4.19153043	11.87303981	0.005129982	0.029091468
ENSG00000013306	SLC25A39	2.137213974	7.409229721	53.60088959	1.16E-05	0.000826188
ENSG00000013364	MVP	0.697876303	7.329106058	1.438189405	0.254533902	0.397131995
ENSG00000013374	NUB1	-0.434518371	6.22325013	3.530877728	0.085778176	0.184970963
ENSG00000013375	PGM3	-0.257036537	5.415458205	0.397444364	0.540724548	0.672066277
ENSG00000013392	RWDD2A	0.082264803	2.919885798	0.037865565	0.849104907	0.903400268
ENSG00000013441	CLK1	-0.626202373	6.249747085	3.672906915	0.080455638	0.176879275
ENSG00000013503	POLR3B	-0.318953362	3.611916831	1.345098976	0.269625409	0.414093313
ENSG00000013523	ANGEL1	-0.14555129	4.613186921	0.084470789	0.7764969	0.853283815
ENSG00000013561	RNF14	-0.044475374	6.086544656	0.016067704	0.901318541	0.939432731
ENSG00000013563	DNASE1L1	0.111205704	4.237323457	0.096302239	0.76185906	0.842704122
ENSG00000013573	DDX11	0.825899809	3.910197551	2.222572137	0.162888971	0.28995175
ENSG00000013583	HEBP1	1.754079882	7.134560486	7.615796073	0.017880728	0.064193554
ENSG00000013588	GPRC5A	2.573480311	7.541303452	14.62791649	0.002601717	0.018925403
ENSG00000013619	MAMLD1	-0.52648869	3.507659912	0.288668318	0.601305735	0.721292659
ENSG00000013725	CD6	-0.460253492	1.661389314	0.362763837	0.558651906	0.686855713
ENSG00000013810	TACC3	2.365813679	5.239930713	14.03112715	0.002993324	0.020646229
ENSG00000014123	UFL1	-0.330650503	5.440655359	0.662937488	0.432044601	0.576082767
ENSG00000014138	POLA2	1.072595434	4.136959711	10.76533476	0.006913201	0.035290454
ENSG00000014164	ZC3H3	1.622236758	4.815598129	35.76101331	7.61E-05	0.002312375
ENSG00000014216	CAPN1	0.950456149	7.448057113	7.402397216	0.019195035	0.06733786
ENSG00000014257	ACPP	-0.52365399	0.380831533	0.592321143	0.457024381	0.5993067
ENSG00000014641	MDH1	-0.943951895	7.721911079	7.464843513	0.018798875	0.066495307
ENSG00000014824	SLC30A9	0.675095828	6.25337298	3.424856876	0.090034858	0.191378255
ENSG00000014914	MTMR11	0.065846616	3.549266558	0.009114284	0.925584124	0.954658246
ENSG00000014919	COX15	0.132274793	5.601629794	0.276370231	0.609067559	0.727140055
ENSG00000015133	CCDC88C	1.595786102	5.425447487	13.32430005	0.003550689	0.022886024
ENSG00000015153	YAF2	0.128395647	3.810543783	0.195403529	0.666646302	0.773406053
ENSG00000015171	ZMYND11	-0.302820713	6.832568512	0.796112432	0.390527232	0.538166638
ENSG00000015285	WAS	-1.425790268	3.000560187	11.29109379	0.005988345	0.032083813
ENSG00000015413	DPEP1	0.496397046	-1.559133785	0.474154272	0.504722362	0.641310468
ENSG00000015475	BID	0.838023049	4.857527717	2.824816816	0.119721007	0.23267583
ENSG00000015479	MATR3	-0.493105153	2.13714176	1.063167906	0.32366995	0.471720572
ENSG00000015520	NPC1L1	-0.513398345	0.411260797	0.313247223	0.586419067	0.709215977
ENSG00000015532	XYLT2	0.936871862	5.043155702	8.720461632	0.01256611	0.051034343
ENSG00000015592	STMN4	2.154801921	-1.692164338	2.206199467	0.164317846	0.291613461
ENSG00000015676	NUDCD3	-0.003160553	6.83533104	9.08E-05	0.992560381	0.995216976
ENSG00000016391	CHDH	1.297935903	4.849796799	1.805330914	0.204953762	0.340762676
ENSG00000016402	IL20RA	0.416288872	3.840465091	0.170883812	0.686923403	0.788678019
ENSG00000016602	CLCA4	-1.528800409	-0.284513406	0.960216325	0.3472767	0.495258263
ENSG00000016864	GLT8D1	-0.166867671	5.817181865	0.251999782	0.6251331	0.740003287
ENSG00000017260	ATP2C1	0.247605555	7.023253108	1.084765752	0.319013161	0.466900204
ENSG00000017427	IGF1	-4.886882061	3.750171721	65.58083952	4.34E-06	0.000522178
ENSG00000017483	SLC38A5	0.480947654	1.924922712	0.509022487	0.489773524	0.628648205
ENSG00000017797	RALBP1	-0.543869061	6.34612276	3.606646216	0.082886817	0.18060955
ENSG00000018189	RUFY3	-0.17774196	4.983506257	0.262247184	0.618261721	0.734544541
ENSG00000018236	CNTN1	-2.488252152	3.456636575	10.45940559	0.007529026	0.037171633
ENSG00000018280	SLC11A1	-0.707788644	2.323597514	1.085851309	0.318781641	0.466689132
ENSG00000018408	WWTR1	-1.17858586	6.330138743	8.09496189	0.015299916	0.058011107
ENSG00000018510	AGPS	0.045863143	6.360944727	0.004509361	0.947612992	0.968410814
ENSG00000018610	CXorf56	-0.221749258	4.494598219	0.701710459	0.419260982	0.56468239
ENSG00000018625	ATP1A2	-6.589652722	6.387488043	19.24661442	0.000975672	0.010538882
ENSG00000018699	TTC27	0.207937652	4.427806021	0.327412872	0.578189181	0.702950677
ENSG00000018869	ZNF582	-0.173763371	1.772125815	0.195974162	0.666193124	0.773123744
ENSG00000019102	VSIG2	0.401572779	1.711907044	0.14395696	0.711284236	0.805833153
ENSG00000019144	PHLDB1	-2.743065541	6.959115952	50.1631335	1.60E-05	0.000992933
ENSG00000019169	MARCO	-6.703875817	5.423190809	32.9578761	0.000109146	0.002825802
ENSG00000019186	CYP24A1	0.157599974	1.547529366	0.007699266	0.931586767	0.958284505
ENSG00000019485	PRDM11	-1.25535119	3.391319688	13.81655419	0.003150846	0.021291244
ENSG00000019505	SYT13	3.469797455	5.130961823	3.099102057	0.104846649	0.212625771
ENSG00000019549	SNAI2	-2.620187695	4.602222499	59.08990274	7.26E-06	0.000649946
ENSG00000019582	CD74	-0.465097705	10.21508093	0.954420399	0.348679688	0.496693281
ENSG00000019991	HGF	-3.2023225	3.188763235	30.87301405	0.000144919	0.003333128
ENSG00000019995	ZRANB1	-1.023150737	4.433548574	8.547809805	0.013258208	0.052745207
ENSG00000020129	NCDN	2.94489918	6.243551455	11.78382493	0.00525164	0.029550933
ENSG00000020181	ADGRA2	-3.167177095	5.982164008	25.13200749	0.000343243	0.005661569
ENSG00000020256	ZFP64	0.581891504	3.99437153	2.667988343	0.129413599	0.246058999
ENSG00000020426	MNAT1	0.194856406	4.037698492	0.265196528	0.616315884	0.73306396
ENSG00000020577	SAMD4A	-2.843251909	4.933558598	22.30535654	0.000553514	0.007454044
ENSG00000020633	RUNX3	-1.056325803	2.960393977	2.776509013	0.122606829	0.236407536
ENSG00000020922	MRE11	-0.148805536	4.850332929	0.285769426	0.603115672	0.722727427
ENSG00000021300	PLEKHB1	1.794391588	4.175454461	2.8187969	0.120075967	0.23325012
ENSG00000021355	SERPINB1	-0.565220358	6.031721149	2.091907748	0.174752985	0.304429477
ENSG00000021461	CYP3A43	-1.772205814	-3.053953177	2.470720016	0.143048083	0.264477968
ENSG00000021488	SLC7A9	0.912465816	-1.866673631	2.426851705	0.146322908	0.268624436
ENSG00000021574	SPAST	0.062137222	4.654321216	0.05360912	0.820962178	0.885177773
ENSG00000021645	NRXN3	0.417433095	1.120561149	0.20884261	0.656179041	0.765354416
ENSG00000021762	OSBPL5	0.431914939	5.007523301	0.862929244	0.371988441	0.520569063
ENSG00000021776	AQR	-0.171480787	5.824977782	0.335043623	0.573854731	0.699495081
ENSG00000021826	CPS1	0.233193433	3.899371163	0.049060806	0.828585716	0.889530712
ENSG00000022267	FHL1	-8.401253377	9.824572227	152.0879019	5.50E-08	0.000136101
ENSG00000022277	RTF2	0.24257597	6.810833922	0.542232356	0.476246737	0.616343456
ENSG00000022556	NLRP2	3.677002938	3.66046323	4.936870063	0.047174858	0.122546581
ENSG00000022567	SLC45A4	0.144559059	3.764936893	0.182987969	0.676710509	0.781269487
ENSG00000022840	RNF10	0.132096531	7.4625558	0.192426018	0.669024006	0.774855656
ENSG00000022976	ZNF839	0.17667241	2.785762331	0.198014129	0.664579547	0.772008509
ENSG00000023041	ZDHHC6	0.603834288	5.280134253	4.609644598	0.0538591	0.134173466
ENSG00000023171	GRAMD1B	-1.45783378	0.983211624	8.286834875	0.014392255	0.055757253
ENSG00000023191	RNH1	-0.30279476	7.123673671	0.621473446	0.446430151	0.589635976
ENSG00000023228	NDUFS1	-0.48946043	6.67800501	1.735305759	0.21335116	0.351217174
ENSG00000023287	RB1CC1	0.072804656	6.435750835	0.025855429	0.875040955	0.921558824
ENSG00000023318	ERP44	-0.17274798	6.212127427	0.471438127	0.50592118	0.64230558
ENSG00000023330	ALAS1	-0.23652445	5.430342355	0.689275133	0.423294027	0.568245457
ENSG00000023445	BIRC3	-0.525815687	4.305892778	0.704726854	0.418291947	0.563811876
ENSG00000023516	AKAP11	-1.178467622	6.264238457	8.449706923	0.01367161	0.053835092
ENSG00000023572	GLRX2	1.246063334	3.371861011	7.135951998	0.021001145	0.071296622
ENSG00000023608	SNAPC1	-0.553541421	2.876147554	2.416933518	0.147076417	0.269567414
ENSG00000023697	DERA	0.053209215	4.913823265	0.026076388	0.87451314	0.921322529
ENSG00000023734	STRAP	0.24582703	7.054967061	0.961213188	0.347036232	0.495008125
ENSG00000023839	ABCC2	-1.764633309	0.798650714	3.783044507	0.076604603	0.171112911
ENSG00000023892	DEF6	0.976993131	3.435101441	5.706817106	0.035006618	0.100116917
ENSG00000023902	PLEKHO1	0.559915057	5.575611891	0.777529261	0.395935518	0.542854288
ENSG00000023909	GCLM	-0.446823087	4.761818448	1.251340121	0.286095241	0.432642498
ENSG00000024048	UBR2	-0.352394862	6.162258322	1.084192716	0.319135471	0.466928488
ENSG00000024422	EHD2	-3.057630266	8.153637682	34.982655	8.39E-05	0.00242197
ENSG00000024526	DEPDC1	2.395449749	2.618711003	9.294110701	0.010555144	0.045715187
ENSG00000024862	CCDC28A	-0.393983971	4.443610828	2.168480538	0.167671157	0.295971254
ENSG00000025039	RRAGD	-1.490096422	5.089263128	7.716513673	0.017297746	0.062839667
ENSG00000025156	HSF2	0.020932651	3.845795888	0.004863859	0.945596261	0.966989311
ENSG00000025293	PHF20	0.241960056	5.931140904	0.695588199	0.421238846	0.56647071
ENSG00000025423	HSD17B6	1.855797417	0.269324846	5.835242449	0.033363789	0.096867037
ENSG00000025434	NR1H3	-1.834725225	5.482882954	23.70063513	0.000435022	0.00643296
ENSG00000025708	TYMP	1.118789934	5.656000409	4.365036422	0.059613355	0.143981654
ENSG00000025770	NCAPH2	0.74438882	5.150494059	7.758779096	0.017059852	0.062277403
ENSG00000025772	TOMM34	1.848495592	5.334709079	31.92697803	0.000125349	0.003061477
ENSG00000025796	SEC63	-0.303158993	7.074323633	1.024615192	0.332229013	0.480119373
ENSG00000025800	KPNA6	-0.212366224	6.345857601	0.620051062	0.446937553	0.590022479
ENSG00000026025	VIM	-3.705168442	11.12744033	85.81850349	1.12E-06	0.000253692
ENSG00000026036	RTEL1-TNFRSF6B	0.793618769	0.403212267	1.804756022	0.20502092	0.340786543
ENSG00000026103	FAS	-1.766257504	3.560611496	17.24049638	0.001463122	0.013385291
ENSG00000026297	RNASET2	1.021086752	5.374116865	4.823131315	0.049378161	0.126581134
ENSG00000026508	CD44	-0.253830714	8.547452929	0.193468088	0.668189347	0.77436235
ENSG00000026559	KCNG1	1.791334667	-0.173021635	3.998152018	0.069711774	0.16048637
ENSG00000026652	AGPAT4	-2.319938361	3.188500556	42.2695031	3.57E-05	0.001529311
ENSG00000026751	SLAMF7	-1.404433308	2.870189454	3.746178469	0.077868033	0.1729339
ENSG00000026950	BTN3A1	-0.998075848	5.04305638	9.035395925	0.011410853	0.047998188
ENSG00000027001	MIPEP	0.605976996	4.325711458	3.176174834	0.101085838	0.207053878
ENSG00000027075	PRKCH	-1.538229906	4.836327117	29.6889438	0.000171342	0.003677521
ENSG00000027644	INSRR	-1.452751161	-1.351971143	7.489927225	0.018642489	0.066046071
ENSG00000027697	IFNGR1	-1.91808429	6.755790943	56.98594457	8.66E-06	0.000706411
ENSG00000027847	B4GALT7	0.802004092	4.501855982	8.186651746	0.014857945	0.056911339
ENSG00000027869	SH2D2A	1.977275886	1.703550663	4.73763819	0.051116401	0.129493136
ENSG00000028116	VRK2	1.224493777	4.701720583	6.148733148	0.02972608	0.089697013
ENSG00000028137	TNFRSF1B	-2.707196641	5.896213368	45.2180028	2.61E-05	0.001268446
ENSG00000028203	VEZT	0.362687831	5.990250087	0.969628906	0.345015876	0.492979515
ENSG00000028277	POU2F2	-1.219497696	2.317189708	5.080060663	0.044567121	0.117865233
ENSG00000028310	BRD9	0.386425034	5.018352047	1.398556599	0.260814472	0.404354014
ENSG00000028528	SNX1	-0.863049072	7.356803524	4.311562506	0.060968895	0.14627536
ENSG00000028839	TBPL1	-0.361157408	3.619125089	1.381418505	0.263595752	0.407654257
ENSG00000029153	ARNTL2	-0.857786229	3.31798609	2.755594001	0.123883187	0.2382925
ENSG00000029363	BCLAF1	-0.218858248	6.833872516	0.634782678	0.441728092	0.585136446
ENSG00000029364	SLC39A9	0.858092773	6.987112693	2.783848542	0.122162825	0.235808873
ENSG00000029534	ANK1	4.065606146	4.824242858	6.696404906	0.024444282	0.078685702
ENSG00000029559	IBSP	5.030872219	-1.095972842	17.89212918	0.001278564	0.012348138
ENSG00000029639	TFB1M	0.619662291	2.880686424	4.290892461	0.061502874	0.14703669
ENSG00000029725	RABEP1	0.523304744	7.028125007	1.474077263	0.249022553	0.390975528
ENSG00000029993	HMGB3	3.566563753	6.394187422	14.91885803	0.002432867	0.018139554
ENSG00000030066	NUP160	-0.465210788	5.582717047	1.321450006	0.273653644	0.418745286
ENSG00000030110	BAK1	0.951486159	4.100670608	3.633618832	0.08188645	0.179092656
ENSG00000030304	MUSK	-1.216243912	-3.07479759	1.259573871	0.28459397	0.431189773
ENSG00000030419	IKZF2	-0.438486305	2.801891882	0.439589816	0.520375121	0.654405924
ENSG00000030582	GRN	0.201838706	8.346672276	0.178608666	0.680357789	0.784317729
ENSG00000031003	FAM13B	-1.227521304	4.99465904	8.058391188	0.015480543	0.058409343
ENSG00000031081	ARHGAP31	-2.85149548	5.916834139	51.50684568	1.41E-05	0.00092421
ENSG00000031691	CENPQ	-0.039321802	2.607145178	0.007402667	0.932913851	0.959057627
ENSG00000031698	SARS	0.088055332	6.968755004	0.086793646	0.77353841	0.851229024
ENSG00000031823	RANBP3	0.531772385	5.71710805	4.584881481	0.054410088	0.135137059
ENSG00000032219	ARID4A	-1.214077463	4.768941843	11.4397521	0.005753904	0.031247892
ENSG00000032389	EIPR1	1.61317427	4.581745674	19.90222011	0.000859857	0.009806252
ENSG00000032444	PNPLA6	0.174920218	5.385668106	0.243101262	0.631245231	0.744741058
ENSG00000032742	IFT88	0.433890306	3.829142333	1.204607309	0.29482877	0.441486458
ENSG00000033011	ALG1	1.00875178	4.334146975	6.010445614	0.031268996	0.092871855
ENSG00000033030	ZCCHC8	0.337892248	4.589996993	1.461221346	0.250978116	0.393022605
ENSG00000033050	ABCF2	0.492502357	5.797548235	2.354670885	0.151920685	0.275626573
ENSG00000033100	CHPF2	0.846669227	5.56906816	5.841141998	0.033290567	0.09671123
ENSG00000033122	LRRC7	-0.762448007	-0.929734212	2.528009163	0.138909447	0.259073401
ENSG00000033170	FUT8	0.850502165	5.593425401	3.674842565	0.080385939	0.176827611
ENSG00000033178	UBA6	0.062771818	5.320433878	0.050603835	0.825959157	0.88848567
ENSG00000033327	GAB2	-1.830596871	5.6445198	10.22244588	0.008050938	0.038697403
ENSG00000033627	ATP6V0A1	0.397779946	6.432284247	0.784145903	0.393996663	0.541047903
ENSG00000033800	PIAS1	-0.569430168	5.246363668	5.499277625	0.037871541	0.105836347
ENSG00000033867	SLC4A7	0.518398611	5.365437598	0.708239546	0.417167965	0.562802309
ENSG00000034053	APBA2	2.742589413	2.863413745	5.816636943	0.033595977	0.097273529
ENSG00000034152	MAP2K3	0.005693993	5.355694596	0.0001953	0.989089214	0.993078202
ENSG00000034239	EFCAB1	-2.520765593	-0.299753883	6.019680768	0.031163015	0.092658903
ENSG00000034510	TMSB10	1.127204401	10.08452664	1.835602978	0.201457751	0.336511477
ENSG00000034533	ASTE1	-0.370310167	3.203815055	1.163131594	0.302895886	0.450120253
ENSG00000034677	RNF19A	-0.313089366	5.996220948	1.035407589	0.329800362	0.477698533
ENSG00000034693	PEX3	-0.270872624	3.732142769	0.752875447	0.403291912	0.549448563
ENSG00000034713	GABARAPL2	-0.08123974	6.492165068	0.050683027	0.825825503	0.88848567
ENSG00000034971	MYOC	-11.62159655	5.460557676	134.2293004	1.07E-07	0.000136217
ENSG00000035115	SH3YL1	0.806941267	5.502640436	4.030984272	0.068727381	0.159016727
ENSG00000035141	FAM136A	1.184394485	5.110588159	10.46690198	0.00751318	0.037171633
ENSG00000035403	VCL	-0.842609251	7.824654358	7.834772627	0.016641828	0.061187744
ENSG00000035499	DEPDC1B	2.765187296	1.72417556	16.95644879	0.001553285	0.013919571
ENSG00000035664	DAPK2	-0.610802204	4.985642219	1.030078801	0.330996294	0.47879975
ENSG00000035681	NSMAF	-0.622944866	5.185444634	3.98810645	0.07001639	0.160962832
ENSG00000035687	ADSS	0.915006671	6.016300378	4.438093096	0.057819954	0.140860243
ENSG00000035720	STAP1	-1.485806424	-1.322504292	2.755913442	0.123863568	0.2382733
ENSG00000035862	TIMP2	-3.066891725	9.20869951	67.43821706	3.78E-06	0.000502648
ENSG00000035928	RFC1	-0.470247558	6.026605532	2.331880289	0.153744391	0.278017265
ENSG00000036054	TBC1D23	-0.168844143	5.44987969	0.259775667	0.619903115	0.735787697
ENSG00000036257	CUL3	0.128504561	6.186763886	0.173275177	0.684872415	0.787346932
ENSG00000036448	MYOM2	-2.658301875	1.353910398	15.49319037	0.002135977	0.016837094
ENSG00000036473	OTC	-4.868221489	-2.612195629	25.26235682	0.000336078	0.00559048
ENSG00000036530	CYP46A1	0.179902001	1.222110355	0.029532631	0.86653875	0.915742468
ENSG00000036565	SLC18A1	6.168772863	-1.396403969	10.21652417	0.008064519	0.038739858
ENSG00000036672	USP2	0.03197795	1.845240172	0.001840258	0.966517696	0.979270993
ENSG00000037042	TUBG2	-0.267216631	4.165028094	0.744375612	0.405877721	0.551987128
ENSG00000037241	RPL26L1	1.216482675	3.90148227	15.26268914	0.002249694	0.017376973
ENSG00000037280	FLT4	-1.370277269	4.513319844	10.17921886	0.008150705	0.039004225
ENSG00000037474	NSUN2	0.831745433	6.030403269	8.709022981	0.012610616	0.051155245
ENSG00000037637	FBXO42	-0.17985517	4.949433444	0.594433733	0.456242595	0.598503723
ENSG00000037749	MFAP3	-0.839731516	4.363673101	1.769462858	0.209199687	0.346007242
ENSG00000037757	MRI1	0.041879103	3.83879926	0.016655956	0.899539044	0.938284799
ENSG00000037897	METTL1	1.485191886	4.035649174	12.64777747	0.004202323	0.02548823
ENSG00000037965	HOXC8	-1.894045863	2.716429846	14.00645451	0.003010957	0.020669378
ENSG00000038002	AGA	0.872946786	4.623988829	5.303626189	0.040833845	0.111063278
ENSG00000038210	PI4K2B	0.297866683	3.844518464	0.694041858	0.421740768	0.566806572
ENSG00000038219	BOD1L1	-0.722738435	5.977201162	3.239684458	0.098111512	0.202792772
ENSG00000038274	MAT2B	-0.585244244	6.016204008	3.932434844	0.071734256	0.163698811
ENSG00000038295	TLL1	-4.432479236	3.002287455	141.5961817	8.08E-08	0.000136217
ENSG00000038358	EDC4	0.14864378	4.74310345	0.086994982	0.773284028	0.851080282
ENSG00000038382	TRIO	-1.410994883	6.669108534	16.28714926	0.001792914	0.015176243
ENSG00000038427	VCAN	-1.715044052	7.630866349	9.08325948	0.011246515	0.04760659
ENSG00000038532	CLEC16A	0.517984891	4.967035606	3.000151752	0.109932685	0.219483659
ENSG00000038945	MSR1	-1.734028274	5.257366696	5.279998789	0.041210127	0.111785012
ENSG00000039068	CDH1	2.562504468	8.493193491	3.057711981	0.106937824	0.215646172
ENSG00000039123	MTREX	-0.202645826	6.053383458	0.463118356	0.509625578	0.645550101
ENSG00000039139	DNAH5	0.591896404	2.976260077	0.290912815	0.599912508	0.720194349
ENSG00000039319	ZFYVE16	-0.116068348	5.5791409	0.070778368	0.794911444	0.866638861
ENSG00000039523	RIPOR1	-0.410559884	6.083589035	0.861630462	0.372335944	0.520966906
ENSG00000039537	C6	-8.455844725	5.360766623	29.7100267	0.000170825	0.003677521
ENSG00000039560	RAI14	0.015114688	4.949382097	0.001301959	0.971834534	0.982151492
ENSG00000039600	SOX30	-0.743599993	-2.184933437	0.970086821	0.34490644	0.492891738
ENSG00000039650	PNKP	1.5319279	4.593292497	21.66255119	0.000620669	0.008024303
ENSG00000040199	PHLPP2	-1.075097578	3.912364139	7.027482869	0.021793954	0.072881906
